Aufschub,erlaubt sein,um zum Beispiel mit Institutionen zu kommunizieren
Mitgliedsstaaten,Benachrichtigung über,ihre Umsetzungsmaßnahmen
Benachrichtigung,ist mit,ein Dokument zur Erklärung
Benachrichtigung,begleiten,Fälle
Benachrichtigung,begleiten,begründete Fälle
Gesetzgeber,überlegt,zu rechtfertigen
Gesetzgeber,überlegt Mit,Richtlinie
Gesetzgeber,überlegt,gerechtfertigt
Rechts,haben,Dritte Person über Entzug informiert
Rechts,kommunizieren,während der Freiheit beraubt
Rechts,haben,"Dritte Person, die über den Freiheitsentzug informiert wird"
Rechts,haben,"Person, die über die Entziehung informiert wurde"
Rechts,haben,Dritte Person informiert
Rechts,haben,dritte Person
Rechts,kommunizieren,beraubt
Rechts,kommunizieren mit,Konsularbehörden
Rechts,haben,Person
Rechts,kommunizieren,der Freiheit beraubt
Rechts,kommunizieren,während beraubt
Rechts,kommunizieren mit,Behörden
Rechts,kommunizieren mit,Dritte Personen
Rechtsanwalt,ist in,Strafverfahren
Rechts,haben,"Person, die über einen Freiheitsentzug informiert wurde"
Rechts,haben,Person informiert
Rechts,kommunizieren mit,Personen
Mitgliedsstaaten,sind gebunden,Es
6.11.2013,HABE ADOPTIERT,RICHTLINIE
Richtlinie,gilt für,Verdächtige
Sie,Sind,vermutlich
Richtlinie,gilt für,Verdächtige im Strafverfahren
Sie,engagiert,Delikt
Sie,werden vermutet,begangen zu haben
Verdächtige,ist in,Strafverfahren
Richtlinie,gilt für,Verdächtige im Verfahren
Sie,engagiert,Straftat
Richtlinie,gilt ab,Zeit
Sie,werden gemacht von,Benachrichtigung
Sie,werden vermutet,begangen haben
Sie,Sind,wenn dies per Benachrichtigung erfolgt
Es,gilt bis,Abschluss des Verfahrens
Es,gilt bis,Abschluss
Richtlinie,gilt für,Personen
Richtlinie,gilt für,Personen
Richtlinie,gilt für,"Personen, gegen die ein Haftbefehlsverfahren läuft"
Richtlinie,gilt ab,Zeitpunkt ihrer Festnahme
Richtlinie,gilt für,Personen Gegenstand
Richtlinie,gilt ab,Zeit
Richtlinie,gilt für,"Personen, gegen die ein Europäisches Haftbefehlsverfahren läuft"
Richtlinie,gilt für,gesuchte Personen
Richtlinie,gilt für,Personen
Richtlinie,gilt für,andere Personen als Tatverdächtige
Richtlinie,gilt auch für,Personen andere
Richtlinie,gilt auch für,andere Personen als Tatverdächtige
Richtlinie,gilt auch unter,Bedingungen wie vorgesehen
Richtlinie,gilt unter,Es gelten die gleichen Bedingungen wie angegeben
Richtlinie,gilt unter,Bedingungen wie vorgesehen
Richtlinie,gilt auch unter,Es gelten die gleichen Bedingungen wie angegeben
Richtlinie,gilt unter,Bedingungen gemäß Absatz 1
Richtlinie,gilt für,Personen andere
Richtlinie,gilt auch unter,die gleichen Bedingungen wie in Absatz 1 vorgesehen
Richtlinie,gilt auch für,Personen
Richtlinie,gilt auch unter,Bedingungen gemäß Absatz 1
Richtlinie,gilt unter,die gleichen Bedingungen wie in Absatz 1 vorgesehen
Zuständigkeit,ist in,Strafsachen
Zuständigkeit,ist in,Strafsachen
verdächtige Person,Ist,Unabhängig vom Stadium wird ihnen die Freiheit entzogen
verdächtige Person,Ist,unabhängig vom Verfahrensstadium entzogen
verdächtige Person,Ist,wo unabhängig vom Stadium die Freiheit entzogen wurde
verdächtige Person,Ist,"wenn ihm die Freiheit entzogen wird, unabhängig vom Stadium des Verfahrens"
verdächtige Person,Ist,beraubt
verdächtige Person,Ist,wo benachteiligt
verdächtige Person,Ist,wo die Freiheit entzogen wurde
verdächtige Person,wird entzogen,Freiheit
verdächtige Person,Ist,wo unabhängig davon die Freiheit entzogen wird
verdächtige Person,Ist,unabhängig vom Stadium des Strafverfahrens entzogen
verdächtige Person,Ist,wo benachteiligt unabhängig
verdächtige Person,Ist,unabhängig davon beraubt
verdächtige Person,Ist,"wird die Freiheit entzogen, unabhängig davon, in welchem Stadium sich das Verfahren befindet"
verdächtige Person,Ist,unabhängig vom Stadium benachteiligt
verdächtige Person,Ist,unabhängig vom Stadium des Verfahrens entzogen
verdächtige Person,Ist,wo unabhängig vom Stadium beraubt
verdächtige Person,Ist,"wenn ihnen die Freiheit entzogen wird, unabhängig vom Stadium des Strafverfahrens"
verdächtige Person,wird unabhängig davon entzogen,Freiheit
verdächtige Person,Ist,unabhängig vom Stadium des Strafverfahrens entzogen
verdächtige Person,Ist,unabhängig vom Stadium des Strafverfahrens die Freiheit entzogen
Rechtsanwalt,ist in,Strafverfahren
Personen,haben,so wie es erlaubt ist
Angeklagte Personen,also erlauben,Personen
Angeklagte Personen,also praktisch zulassen,betroffenen Personen
Personen,haben in,solche Zeit
Angeklagte Personen,praktisch zulassen,betroffenen Personen
Personen,praktisch zulassen,Betroffenen zur Ausübung
Personen,so praktisch und effektiv ermöglichen,Personen
Verdächtige,haben,als erlauben
Personen,rechts von,Zugang zu einem Anwalt
Angeklagte Personen,praktisch und effektiv ermöglichen,Personen
Personen,Recht haben,also erlauben
Personen,haben,Recht auf Zugang zu einem Anwalt
Angeklagte Personen,haben,um es zu ermöglichen
Angeklagte Personen,praktisch und effektiv ermöglichen,Betroffenen zur Ausübung
Personen,haben,erlauben
Angeklagte Personen,also erlauben,betroffenen Personen
Personen,also praktisch zulassen,betroffenen Personen
Personen,praktisch und effektiv ermöglichen,Betroffenen zur Ausübung
Verdächtige,haben,so wie es erlaubt ist
Personen,erlauben,Personen
Angeklagte Personen,also praktisch zulassen,Betroffenen zur Ausübung
Personen,Recht haben,als erlauben
Angeklagte Personen,erlauben,Personen
Angeklagte Personen,Recht haben,also erlauben
Verdächtige,haben,Zugangsrecht
Personen,praktisch und effektiv ermöglichen,Personen
Personen,also praktisch zulassen,Personen
Personen,rechts von,Zugang
Personen,erlauben,betroffenen Personen
Personen,Recht haben,als erlauben
Angeklagte Personen,habe gleich drin,Zeit
Angeklagte Personen,haben,erlauben
Verdächtige,Recht haben,also erlauben
Personen,habe gleich drin,Zeit
Angeklagte Personen,so praktisch und effektiv ermöglichen,Personen
Personen,haben in,Zeit
Personen,Recht haben,erlauben
Verdächtige,Recht haben,um es zu ermöglichen
Angeklagte Personen,also praktisch zulassen,Personen
Personen,praktisch und effektiv ermöglichen,betroffenen Personen
Personen,haben,als erlauben
Angeklagte Personen,Recht haben,um es zu ermöglichen
Verdächtige,Recht haben,also erlauben
Angeklagte Personen,Recht haben,als erlauben
Verdächtige,Recht haben,erlauben
Personen,so praktisch und effektiv ermöglichen,Betroffenen zur Ausübung
Angeklagte Personen,Recht haben,erlauben
Verdächtige,haben in,Zeit
Personen,Recht haben,erlauben
Angeklagte Personen,haben,erlauben
Angeklagte Personen,haben,also erlauben
Angeklagte Personen,haben,so wie es erlaubt ist
Verdächtige,haben in,solche Zeit
Personen,Recht haben,also erlauben
Personen,also erlauben,betroffenen Personen
Verdächtige,haben,Rechts
Angeklagte Personen,Recht haben,also erlauben
Personen,Recht haben,um es zu ermöglichen
Personen,praktisch zulassen,Personen
Angeklagte Personen,also erlauben,Betroffenen zur Ausübung
Verdächtige,haben,erlauben
Angeklagte Personen,rechts von,Zugang
Personen,so praktisch und effektiv ermöglichen,betroffenen Personen
Angeklagte Personen,erlauben,betroffenen Personen
Angeklagte Personen,habe gleich drin,solche Zeit
Verdächtige,habe gleich drin,Zeit
Angeklagte Personen,praktisch und effektiv ermöglichen,betroffenen Personen
Angeklagte Personen,haben in,Zeit
Angeklagte Personen,Recht haben,so wie es erlaubt ist
Personen,haben,also erlauben
Verdächtige,haben,also erlauben
Verdächtige,Recht haben,als erlauben
Verdächtige,haben,als erlauben
Personen,haben,um es zu ermöglichen
Angeklagte Personen,praktisch zulassen,Personen
Personen,praktisch zulassen,betroffenen Personen
Verdächtige,Recht haben,als erlauben
Angeklagte Personen,Recht haben,erlauben
Personen,Recht haben,so wie es erlaubt ist
Angeklagte Personen,haben,Rechts
Personen,haben,Zugangsrecht
Verdächtige,haben,Recht auf Zugang zu einem Anwalt
Angeklagte Personen,so praktisch und effektiv ermöglichen,Betroffenen zur Ausübung
Angeklagte Personen,haben,als erlauben
Angeklagte Personen,Recht haben,als erlauben
Verdächtige,Recht haben,so wie es erlaubt ist
Verdächtige,haben,erlauben
Angeklagte Personen,haben in,solche Zeit
Angeklagte Personen,haben,Zugangsrecht
Personen,haben,als erlauben
Angeklagte Personen,haben,also erlauben
Angeklagte Personen,praktisch zulassen,Betroffenen zur Ausübung
Verdächtige,haben,um es zu ermöglichen
Personen,haben,Rechts
Personen,also erlauben,Betroffenen zur Ausübung
Angeklagte Personen,rechts von,Zugang zu einem Anwalt
Personen,haben,also erlauben
Personen,haben,erlauben
Personen,also erlauben,Personen
Personen,also praktisch zulassen,Betroffenen zur Ausübung
Personen,habe gleich drin,solche Zeit
Personen,erlauben,Betroffenen zur Ausübung
Angeklagte Personen,haben,als erlauben
Angeklagte Personen,so praktisch und effektiv ermöglichen,betroffenen Personen
Angeklagte Personen,haben,Recht auf Zugang zu einem Anwalt
Verdächtige,haben,also erlauben
Verdächtige,habe gleich drin,solche Zeit
Verdächtige,Recht haben,erlauben
Angeklagte Personen,erlauben,Betroffenen zur Ausübung
Mitgliedsstaaten,werde mich bemühen,machen
Information,verfügbar,zu erleichtern
allgemeine Informationen,verfügbar,erleichtern
Information,verfügbar,von Verdächtigen zu erleichtern
Mitgliedsstaaten,machen,allgemeine Informationen verfügbar
allgemeine Informationen,verfügbar,Erleichterung durch Verdächtige
Information,verfügbar,erleichtern
Information,erleichtern,das Erhalten
allgemeine Informationen,erleichtern,der Anwalt
Mitgliedsstaaten,werde mich bemühen,machen
allgemeine Informationen,erleichtern durch,Verdächtige
Information,erleichtern,der Anwalt
allgemeine Informationen,erleichtern,das Erhalten
allgemeine Informationen,erleichtern,Die
allgemeine Informationen,verfügbar,von Verdächtigen zu erleichtern
Information,verfügbar,Erleichterung durch Verdächtige
Information,erleichtern durch,Verdächtige
allgemeine Informationen,erleichtern,die Einholung eines Anwalts
Mitgliedsstaaten,machen,Informationen verfügbar
allgemeine Informationen,verfügbar,zu erleichtern
Information,erleichtern,Die
Information,erleichtern,die Einholung eines Anwalts
Verdächtige,soll haben,Zugriff ohne unangemessene Verzögerung
Verdächtige,soll haben,Zugang zu einem Anwalt ohne unangemessene Verzögerung
Angeklagte Personen,soll haben,unverzüglichen Zugang zu einem Anwalt
Angeklagte Personen,soll haben,Zugang zu einem Anwalt
Personen,soll haben,Zugang zu einem Anwalt
Personen,soll haben,Zugang
Personen,soll haben,Zugriff ohne Verzögerung
Verdächtige,soll haben,Zugang
Verdächtige,soll haben,Zugang zu einem Anwalt
Personen,soll haben,Zugriff ohne unangemessene Verzögerung
Verdächtige,soll haben,Zugriff ohne Verzögerung
Personen,soll haben,unverzüglichen Zugang zu einem Anwalt
Angeklagte Personen,soll haben,Zugang zu einem Anwalt ohne unangemessene Verzögerung
Angeklagte Personen,soll haben,Zugriff ohne Verzögerung
Angeklagte Personen,soll haben,Zugriff ohne unangemessene Verzögerung
Personen,soll haben,Zugang zu einem Anwalt ohne unangemessene Verzögerung
Verdächtige,soll haben,unverzüglichen Zugang zu einem Anwalt
Angeklagte Personen,soll haben,Zugang
Bestimmungen,sollten machen,sicherstellen
Verdächtige,sind in,Positionsübungen effektiv durchführen
Unbeschadet der Bestimmungen,sollten machen,sicherstellen
Personen,Zugriff auf,Anwalt ab jedem der folgenden Zeitpunkte
Angeklagte Personen,soll In haben,Fall
Personen,werden entzogen,Freiheit
Verdächtige,Übung,ihr Recht auf Zugang zu einem Anwalt
Personen,Zugriff auf,Anwalt von welchem auch immer
Personen,soll In haben,Fall
Angeklagte Personen,Zugriff auf,Rechtsanwalt
Angeklagte Personen,Zugriff auf,Anwalt aus jedem der folgenden Punkte
Bestimmungen,sollten machen,notwendige Vereinbarungen
Verdächtige,effektiv trainieren,ihr Recht auf Zugang
Verdächtige,sind in,Positionsübung
Verdächtige,sind in,"Position, um effektiv zu trainieren"
Personen,Zugriff auf,Anwalt aus jedem beliebigen Punkt
Verdächtige,effektiv trainieren,ihr Recht
Personen,Zugriff auf,Rechtsanwalt
Personen,Zugriff auf,Anwalt von welchem Zeitpunkt auch immer
Angeklagte Personen,Zugriff auf,Anwalt ab jedem der folgenden Zeitpunkte
Verdächtige,effektiv trainieren,ihr Recht auf Zugang zu einem Anwalt
Angeklagte Personen,Zugriff auf,Anwalt von welchem Zeitpunkt auch immer
Angeklagte Personen,Zugriff auf,Rechtsanwalt ab welchem Zeitpunkt auch immer
Verdächtige,sind in,Position zum Trainieren
Angeklagte Personen,Zugriff auf,Anwalt von welchem auch immer
nationales Gesetz,der Bestimmungen ist,Mitgliedsstaaten
Unbeschadet der Bestimmungen,sollten machen,sicherstellen
Angeklagte Personen,Sind,beraubt
Sie,darauf verzichtet haben,Das
Angeklagte Personen,Zugriff auf,Anwalt aus jedem beliebigen Punkt
Personen,Zugriff auf,Anwalt aus jedem der folgenden Punkte
Verdächtige,soll Zugriff auf In haben,Fall
Personen,Sind,beraubt
Anwesenheitspflicht,betreffend Bestimmungen ist,Mitgliedsstaaten
Personen,soll Zugriff auf In haben,Fall
Personen,Zugriff auf,Rechtsanwalt ab welchem Zeitpunkt auch immer
Verdächtige,soll In haben,Fall
Unbeschadet der Bestimmungen,sollten machen,Vereinbarungen
Bestimmungen,sollten machen,sicherstellen
Unbeschadet der Bestimmungen,sollten machen,notwendige Vereinbarungen
Bestimmungen,sollten machen,Vereinbarungen
Angeklagte Personen,werden entzogen,Freiheit
Angeklagte Personen,soll Zugriff auf In haben,Fall
Verdächtige,Übung,ihr Recht auf Zugang
Verdächtige,Übung,ihr Recht
Zuständigkeit,ist in,Strafsachen
Absatz 3,der Punkt ist,C
Rechts,mit sich bringen soll,die folgende
Rechtsanwalt,vertreten einschließlich,inklusive vorheriger Befragung durch die Polizei
Die,rechts von,Zugang zu einem Anwalt
Verdächtige,haben,Rechts
die folgende,rechts von,Zugang zu einem Anwalt
die folgende,rechts von,Zugang
Angeklagte Personen,haben,Rechts
Personen,haben,Rechts
Die,rechts von,Zugang
Rechtsanwalt,repräsentieren,ihnen
Rechts,mit sich bringen soll,Die
Rechtsanwalt,vertreten einschließlich,inklusive vorheriger Befragung
Beteiligung,soll rein,Verfahren nach nationalem Recht
Beteiligung,soll rein,soll Verfahren
Eine solche Beteiligung,soll rein,Verfahren nach dem Gesetz
Eine solche Beteiligung,soll rein,soll Verfahren
Eine solche Beteiligung,soll rein,Verfahren nach nationalem Recht
Beteiligung,soll rein,Verfahren nach dem Gesetz
Angeklagte Personen,haben,Recht für ihren Anwalt
Handlungen,Sind,wo vorgesehen
Handlungen,Sind,soweit gesetzlich vorgesehen
Verdächtige,haben,"rechtfertigen, dass ihr Anwalt anwesend ist"
Angeklagte Personen,haben,"rechtfertigen, dass ihr Anwalt anwesend ist"
Beteiligung,vergriffen,Ort
Tatsache,Verwendung des Aufnahmeverfahrens in,Recht des Betroffenen
Angeklagte Personen,haben als,Minimum
Rechtsanwalt,beteiligt sich dabei,Befragung
Handlungen,vorgesehen sind,für nationales Recht
Verdächtige,haben,"Richtig, ihr Anwalt kommt vorbei"
Personen,haben,"rechtfertigen, dass ihr Anwalt anwesend ist"
Verdächtige,haben als,Minimum
Angeklagte Personen,haben,"Richtig, ihr Anwalt kommt vorbei"
Tatsache,Verwendung in,Gesetz
Tatsache,Verwendung des Aufnahmeverfahrens in,Gesetz
Verdächtige,haben,"Recht, dass ihr Anwalt anwesend ist"
Handlungen,Sind,bereitgestellt
Handlungen,Sind,sofern das nationale Recht dies vorsieht
eine solche Beteiligung,vergriffen,Ort
Verdächtige,haben,Recht für ihren Anwalt
Personen,haben,"Recht, dass ihr Anwalt anwesend ist"
Handlungen,vorgesehen sind,für Recht
Personen,haben,Recht für ihren Anwalt
Tatsache,verwenden,Aufnahmevorgang
Personen,haben als,Minimum
Personen,haben,"Richtig, ihr Anwalt kommt vorbei"
Tatsache,Verwendung in,Recht des Betroffenen
Angeklagte Personen,haben,"Recht, dass ihr Anwalt anwesend ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung von Punkt
geografische Abgeschiedenheit,macht,es unmöglich
Es,sorgen ohne,unangemessene Verzögerung nach Freiheitsentzug
Es,"Sicherstellen, rechts ohne",unangemessene Verzögerung nach Freiheitsentzug
Es,sorgen ohne,Verzögerung nach Freiheitsberaubung
Mitgliedsstaaten,kann davon abweichen,Anwendung
Absatz 2,der Punkt ist,C
Es,unmöglich,sorgen Sie unverzüglich nach der Entziehung
Es,unmöglich,unverzüglich nach der Freiheitsentziehung sicherzustellen
Es,sicherstellen,Rechts
Es,"Sicherstellen, rechts ohne",Verzögerung nach Freiheitsberaubung
Es,unmöglich,unverzüglich sicherzustellen
Es,sorgen ohne,Verzögerung
beschuldigt,macht,es unmöglich
Mitgliedsstaaten,kann In abweichen,außergewöhnliche Umstände
Es,unmöglich,nach der Entziehung unverzüglich sicherzustellen
Es,unmöglich,nach der Freiheitsentziehung unverzüglich sicherzustellen
Es,unmöglich,nach der Freiheitsentziehung unverzüglich sicherzustellen
Mitgliedsstaaten,kann In vorübergehend abweichen,Umstände
Es,sorgen ohne,Verzögerung nach Entbehrung
Es,unmöglich,unverzüglich sicherzustellen
Es,unmöglich,sicherstellen
Es,"Sicherstellen, rechts ohne",Verzögerung
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung von Absatz 2
Mitgliedsstaaten,kann davon abweichen,Anwendung von Absatz 2
Es,"Sicherstellen, rechts ohne",Verzögerung nach Entbehrung
Es,unmöglich,unverzüglich nach der Entziehung sicherzustellen
Es,sorgen ohne,unangemessene Verzögerung
Es,sorgen ohne,unangemessene Verzögerung nach Entzug
Es,"Sicherstellen, rechts ohne",unangemessene Verzögerung
Es,unmöglich,sicherstellen
Es,sicherstellen,Recht auf Zugang zu einem Anwalt
Es,sicherstellen,Zugangsrecht
Es,unmöglich,unverzüglich sicherstellen
Mitgliedsstaaten,kann davon abweichen,Anwendung von Punkt
Es,unmöglich,unverzüglich sicherstellen
Mitgliedsstaaten,kann In vorübergehend abweichen,außergewöhnliche Umstände
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung
Es,"Sicherstellen, rechts ohne",unangemessene Verzögerung nach Entzug
Mitgliedsstaaten,kann In abweichen,Umstände
Abgelegenheit,macht,es unmöglich
Es,unmöglich,um unverzüglich nach der Entziehung sicherzustellen
Es,unmöglich,nach der Freiheitsentziehung unverzüglich sicherzustellen
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung der in Absatz 3 vorgesehenen Rechte, soweit dies angesichts der Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung der gewährten Rechte in einem Umfang, der angesichts der besonderen Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,"Anwendung der gewährten Rechte in einem Umfang, der angesichts der besonderen Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung der in Absatz 3 vorgesehenen Rechte, soweit dies im Licht gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,"Anwendung der in Absatz 3 vorgesehenen Rechte, soweit dies angesichts der Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung der in Absatz 3 vorgesehenen Rechte im gerechtfertigten Umfang
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Der Antrag wird in einem Umfang gestellt, der angesichts der Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,Anwendung
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung der in Absatz 3 vorgesehenen Rechte, soweit dies angesichts besonderer Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,Antrag bereitgestellt
Mitgliedsstaaten,kann vorübergehend davon abweichen,Ausübung der gewährten Rechte im gerechtfertigten Umfang
Mitgliedsstaaten,kann davon abweichen,"Der Antrag wird in einem Umfang gestellt, der angesichts der Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung der gewährten Rechte in einem Umfang, der angesichts der Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann In abweichen,außergewöhnliche Umstände
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung gemäß Absatz 3, soweit dies angesichts der Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,"Der Antrag wird in einem Umfang gestellt, der angesichts der Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,Ausübung der eingeräumten Rechte in vollem Umfang
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung der gewährten Rechte in einem im Licht gerechtfertigten Umfang
Mitgliedsstaaten,kann davon abweichen,Anwendung von Rechten
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung der gewährten Rechte in einem Umfang, der angesichts besonderer Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Der Antrag wird in einem Umfang gestellt, der angesichts der besonderen Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,"Anwendung der in Absatz 3 vorgesehenen Rechte, soweit dies angesichts der besonderen Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung der gewährten Rechte
Mitgliedsstaaten,kann vorübergehend davon abweichen,Ausübung der eingeräumten Rechte in vollem Umfang
Mitgliedsstaaten,kann davon abweichen,Basis
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung von Rechten
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Der Antrag wird in einem Umfang gestellt, der angesichts der Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,"Der Antrag wird in einem Umfang gestellt, der angesichts der besonderen Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung soweit vorgesehen
Mitgliedsstaaten,kann davon abweichen,Anwendung soweit vorgesehen
Mitgliedsstaaten,kann vorübergehend davon abweichen,Basis
Mitgliedsstaaten,kann davon abweichen,Antrag nur in begründetem Umfang gestellt
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung der in Absatz 3 vorgesehenen Rechte
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung der gewährten Rechte in einem Umfang, der angesichts der Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung der in Absatz 3 vorgesehenen Rechte, soweit dies angesichts der besonderen Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,Anwendung der in Absatz 3 vorgesehenen Rechte in vollem Umfang
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung gemäß Absatz 3, soweit dies angesichts besonderer Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,Antrag nach Absatz 3 in einem begründeten Umfang
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung gemäß Absatz 3 in einem Umfang, der angesichts der Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung gemäß Absatz 3, soweit dies angesichts der besonderen Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,Antrag gemäß Absatz 3
Mitgliedsstaaten,kann davon abweichen,"Anwendung der gewährten Rechte in einem Umfang, der angesichts der Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,Anwendung der in Absatz 3 vorgesehenen Rechte
Mitgliedsstaaten,kann davon abweichen,"Anwendung der gewährten Rechte in einem Umfang, der angesichts der Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,"Der in Absatz 3 vorgesehene Antrag wird nur dann in Anspruch genommen, wenn dies sachlich gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,Der Antrag wird in einem sachlich gerechtfertigten Umfang gestellt
Mitgliedsstaaten,kann davon abweichen,Anwendung gemäß Absatz 3 im Umfang
Mitgliedsstaaten,kann davon abweichen,Anwendung der in Absatz 3 vorgesehenen Rechte im gerechtfertigten Umfang
Mitgliedsstaaten,kann vorübergehend davon abweichen,Der Antrag wird in einem sachlich gerechtfertigten Umfang gestellt
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Der in Absatz 3 vorgesehene Antrag wird nur dann in Anspruch genommen, wenn dies sachlich gerechtfertigt ist"
Mitgliedsstaaten,kann In vorübergehend abweichen,Umstände
Mitgliedsstaaten,kann davon abweichen,Ausübung der gewährten Rechte im gerechtfertigten Umfang
Mitgliedsstaaten,kann davon abweichen,"Anwendung der in Absatz 3 vorgesehenen Rechte, soweit dies im Licht gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,"Anwendung der gewährten Rechte in einem Umfang, der angesichts besonderer Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,"Anwendung der in Absatz 3 vorgesehenen Rechte, soweit dies angesichts besonderer Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,Antrag bereitgestellt
Mitgliedsstaaten,kann davon abweichen,"Anwendung gemäß Absatz 3 in einem Umfang, der angesichts der Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,"Anwendung der in Absatz 3 vorgesehenen Rechte, soweit dies angesichts der Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,Antrag nur in begründetem Umfang gestellt
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Der Antrag wird in einem Umfang gestellt, der angesichts der besonderen Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,Anwendung der gewährten Rechte
Mitgliedsstaaten,kann davon abweichen,"Anwendung gemäß Absatz 3, soweit dies angesichts der besonderen Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,"Anwendung der in Absatz 3 vorgesehenen Rechte, soweit dies angesichts der Umstände des Einzelfalls gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,Anwendung der gewährten Rechte in einem im Licht gerechtfertigten Umfang
Mitgliedsstaaten,kann davon abweichen,"Anwendung gemäß Absatz 3, soweit dies angesichts besonderer Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann davon abweichen,Antrag nach Absatz 3 in einem begründeten Umfang
Mitgliedsstaaten,kann vorübergehend davon abweichen,Antrag gemäß Absatz 3
Mitgliedsstaaten,kann In vorübergehend abweichen,außergewöhnliche Umstände
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung
Mitgliedsstaaten,kann davon abweichen,"Anwendung gemäß Absatz 3, soweit dies angesichts der Umstände gerechtfertigt ist"
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung gemäß Absatz 3 im Umfang
Mitgliedsstaaten,kann In abweichen,Umstände
Mitgliedsstaaten,kann vorübergehend davon abweichen,Anwendung der in Absatz 3 vorgesehenen Rechte in vollem Umfang
Mitgliedsstaaten,kann davon abweichen,"Der Antrag wird in einem Umfang gestellt, der angesichts der besonderen Umstände des Einzelfalls gerechtfertigt ist"
Artikel Vertraulichkeit Mitgliedstaaten,respektieren,Vertraulichkeit gewährleistet
Artikel Vertraulichkeit Mitgliedstaaten,respektieren,Vertraulichkeit der Kommunikation zwischen Verdächtigen
ihr Anwalt,ist in,Ausübung des Rechts auf Zugang zu einem Anwalt
Artikel 4 Vertraulichkeit der Mitgliedstaaten,respektieren,Vertraulichkeit der Kommunikation
Artikel Vertraulichkeit Mitgliedstaaten,respektieren,Vertraulichkeit der Kommunikation zwischen Verdächtigen gewährleistet
