ID	DE
5145	Klage von Einzelpersonen
5835	Klage vor dem Verwaltungsgericht
5371	Klage vor Gericht
2942	Klage wegen Vertragsverletzung
7871	Klaipėda
6408	Klärschlamm
1710	Klassenkampf
6004	Klassifikation
3	Klebstoff
4566	Klee
4680	Kleidung
3622	Klein- und mittlere Industrie
2362	Kleine Antillen
2359	kleine und mittlere Unternehmen
3592	Kleinhandel
3620	Kleinindustrie
2361	Kleinstadt
6756	Kleinstunternehmen
2358	Kleinunternehmen
6009	Klerus
6011	Klima
6012	Klimatisierung
6384	Klimatologie
5482	Klimaveränderung
4786	Klimazone
6171	Klonen
1603	Knollengemüse
3909	Know-how
6018	Kobalt
6019	Kodierung
5498	Kodifizierung des Gemeinschaftsrechts
5643	Kohäsionsfonds
5386	Kohle
3746	Kohleaufbereitung
5260	Kohlechemie
5387	Kohlenabbau
3743	Kohlenbergbau
1665	kohlensäurehaltiges Getränk
5261	Kohlenstoff
1274	Kohlenwasserstoff
3745	Kohlepolitik
6027	Koks
6032	Kollektivismus
5121	Kolonialismus
3322	Kolonisierungswanderung
6036	Kolumbien
5751	Kombinierte Nomenklatur
4506	kombinierter Transport
3729	Komitee für Entwicklungshilfe
4200	Kommanditgesellschaft
3012	kommerzielles Massenmedium
17	Kommission UNO
24	Kommissionär
5501	kommunale Gebietskörperschaft
5918	kommunaler Zweckverband
30	Kommunikation über Satellit
1370	Kommunikationsindustrie
175	Kommunikationskontrolle
2012	Kommunikationsmittel
2473	Kommunikationspolitik
4361	Kommunikationssystem
32	Kommunismus
2250	kommunistische Partei
33	Komoren
3189	Kompensationshandel
94	Kompetenzkonflikt
5204	Kompetenzübertragung
5855	Kompetenzverteilung
46	Komplementarität des Handels
1568	Kondensmilch
2277	Konditorei
6083	Konferenz der Vereinten Nationen über Umwelt und Entwicklung
7952	Konferenz der Vorsitzenden
3504	Konferenz für vertrauensbildende Maßnahmen und Abrüstung in Europa
91	Konferenz UNO
787	konfessionell nicht gebundene Schule
782	Konfessionsschule
6375	Konfliktprävention
111	Kongo
7346	Kongress der Gemeinden und Regionen Europas
5277	Kongressakte
5875	Königtum
112	Konjunktur
5975	konjunkturelle Arbeitslosigkeit
3400	konjunkturelle Erholung
4283	konjunkturelle Lagerbestände
2458	Konjunkturpolitik
1038	Konjunkturwelle
335	Konjunkturzyklus
960	Konkurs
135	Konservatismus
2251	konservative Partei
4083	Konservenerzeugnis
136	Konservenfabrik
463	Konservierungsstoff
62	konsolidiertes Konto
137	Konsolidierung der Schuld
5534	Konsolidierung des Gemeinschaftsrechts
3060	Konsortium
5535	Konsulat
3046	Konsultationsbefugnis
5115	Konsultationsverfahren
229	Konsumgenossenschaft
4198	Konsumgesellschaft
4362	Kontenrahmen
61	Konto
2579	Kontrollbefugnis
5541	Kontrolle der staatlichen Beihilfen
177	Kontrolle der Umweltbelastungen
151	Kontrolle der Verfassungsmäßigkeit
1448	Kontrollorgan
201	Konvention UNO
2567	konventionelle Waffe
5562	Konvergenzkriterium
69	Konzentration wirtschaftlicher Macht
8415	Konzentrationslager  [V4.3]
640	konzertierte Wirtschaft
3087	Konzertierungsverfahren
7342	Konzil
2095	Kooperationsabkommen
5203	Kooperationsverfahren
231	Koordinierung der Beihilfen
5554	Koordinierung der Finanzierungen
5555	Koordinierung der WWU-Politiken
1650	Kork
7821	Koroška
3349	Körperbehinderter
1331	Körperschaftssteuer
242	Korrespondenz
243	Korrosion
245	Korruption
246	Korsika
2744	kosmetisches Erzeugnis
6716	Kosmologie
5695	Kosovo
8357	Kosovo-Frage  [V4.3]
272	Kosten der Umweltbelastungen
1081	Kosten des Schulbesuchs
1791	Kostenanalyse
641	Kostenersparnis durch Großserienfertigung
1711	Kosten-Nutzen-Analyse
5092	Kostenrechnung
1721	Kosten-Wirksamkeits-Analyse
4654	Kraftfahrzeug
2233	Kraftfahrzeugbestand
1361	Kraftfahrzeugindustrie
4409	Kraftfahrzeugsteuer
3303	Kraftfahrzeugversicherung
5262	Kraftstoff
3782	Kraftwerk
3785	Kraftwerksstandort
3735	Kraftwerksstilllegung
876	Krankenanstalt
3368	Krankenhausaufnahme
3366	Krankenhauskosten
6412	krankenhausspezifischer Abfall
5900	Krankenpflege
5785	Krankenpflegepersonal
5938	Krankentransport
3512	Krankenversicherung
1754	Krankheit
5951	Krankheitsüberträger
102	Krankheitsurlaub
1854	Krankheitsvorbeugung
5104	Krebs
4307	krebserzeugender Stoff
313	Krebstier
714	Krebstierzucht
285	Kredit
1130	Kreditgarantie
230	Kreditgenossenschaft
3246	Kreditinstitut
5015	Kreditkauf
278	Kreditkosten
2495	Kreditpolitik
4664	Kreditverkauf
3373	Kreditversicherung
305	Kreta
1210	Krieg
2097	Kriegsdienstverweigerung
3429	Kriegsflotte
3498	Kriegsgefangener
3442	Kriegsmarine
4697	Kriegsopfer
541	Kriegsrecht
498	Kriegsschaden
306	Kriegsverbrechen
643	Kriegswirtschaft
3348	Kriminalität
2441	Kriminalpolizei
8449	kriminelle Fahrlässigkeit  [V4.3]
307	Kriminologie
5563	Kroatien
7994	Kronoberg
5142	Kronzeuge
314	Kuba
4637	Kuh
1110	Kuhkäse
3846	Kühlanlage
317	Kultur
7374	Kulturbewegung
6558	kulturelle Ausnahme
3200	kulturelle Beziehungen
5667	kulturelle Identität
1780	kulturelle Veranstaltung
4097	kulturelle Vielfalt
208	kulturelle Zusammenarbeit
439	kultureller Unterschied
2278	kulturelles Erbe
6387	Kulturgeografie
4877	Kulturgut
1364	Kulturindustrie
2459	Kulturpolitik
5160	Kulturpreis
2174	Kulturverband
442	Kulturverbreitung
4104	Kundendienst
5574	Kündigung eines Abkommens
3475	Kündigung eines Vertrags
547	Kündigungsrecht wegen Eigenbedarf
6010	Kundschaft
2688	Kunst
670	Kunsterziehung
5513	Kunsthandel
3598	künstlerischer Beruf
283	künstlerisches Schaffen
3308	künstliche Besamung
3307	künstliche Fortpflanzung
3030	künstliche Intelligenz
6040	künstlicher Lebensmittelfarbstoff
1837	Kunststoff
1383	Kunststoffindustrie
2122	Kunstwerk
316	Kupfer
3500	Kurdistan-Frage
5979	Kurzarbeit
7866	Kurzeme
1001	kurzfristige Finanzierung
2612	kurzfristige Prognose
286	kurzfristiger Kredit
4880	kurzlebiges Gebrauchsgut
3890	Kurzwaren
2304	Küstenfischerei
3043	Küstengebiet
1049	küstennaher Meeresboden
5077	Küstenschifffahrt
1683	Küstenstreifen
2532	Küstenverschmutzung
1560	Kuwait
3293	Kybernetik
3387	La Rioja
5111	Ladefähigkeit
1732	Laden mit großer Verkaufsfläche
3215	Ladenkette
5666	Ladenöffnungszeiten
5392	Ladung
4183	Lage der Europäischen Union
81	Lage der Frauen
4117	Lage der Landwirtschaft
4280	Lager
4281	Lagerbestände der Gemeinschaft
2624	Lagerhaltungsbeihilfe
5140	Lagerkapazität
276	Lagerkosten
4291	Lagerung
3990	Laienrichter
5625	laizistischer Staat
1563	Laktose
2558	Landbevölkerung
531	Landegebühr
8366	Länder der Pazifischen Gemeinschaft  [V4.3]
3256	Länderfinanzen
5599	Landesrecht
1974	Landeswährung
1923	Landflucht
6033	Landgemeinde
1542	ländliche Entwicklung
507	ländliche Siedlung
3079	ländliches Gebiet
1222	ländliches Wohnmilieu
1719	Landmaschine
4613	Landpachtvertrag
2841	Landschaftsschutz
1924	Land-Stadt-Wanderung
4539	Landverkehr
4716	Landwein
936	Landwirt
645	Landwirtschaft des Mittelmeerraumes
604	Landwirtschaft in Berggebieten
4327	landwirtschaftlich genutzte Fläche
1738	landwirtschaftliche Arbeitskraft
846	landwirtschaftliche Ausrüstung
4771	landwirtschaftliche Beratung
4337	landwirtschaftliche Betriebsfläche
595	landwirtschaftliche Betriebsgemeinschaft
808	landwirtschaftliche Betriebshilfe
6316	landwirtschaftliche Erhebung
2551	landwirtschaftliche Erwerbsbevölkerung
2709	landwirtschaftliche Erzeugung
228	landwirtschaftliche Genossenschaft
4339	landwirtschaftliche Hauptfläche
7204	landwirtschaftliche Interessenvertretung
3155	landwirtschaftliche Katastrophe
4445	landwirtschaftliche Nutzfläche
2938	landwirtschaftliche Produktionsumstellung
2725	landwirtschaftliche Produktivität
2974	landwirtschaftliche Quotenregelung
3274	landwirtschaftliche Versicherung
4255	landwirtschaftliche Versuchsanstalt
4476	landwirtschaftliche Zugmaschine
344	landwirtschaftlicher Abfall
131	landwirtschaftlicher Berater
937	landwirtschaftlicher Betrieb
2984	landwirtschaftlicher Betriebsbogen
5906	landwirtschaftlicher Betriebsleiter
3275	landwirtschaftlicher Ertrag
942	landwirtschaftlicher Familienbetrieb
1179	landwirtschaftlicher Großbetrieb
1865	landwirtschaftlicher Haushalt
2360	landwirtschaftlicher Kleinbetrieb
2017	landwirtschaftlicher Mittelbetrieb
984	landwirtschaftlicher Musterbetrieb
559	landwirtschaftlicher Nebenerwerbsbetrieb
1686	landwirtschaftlicher Produktionsstandort
1534	landwirtschaftlicher Wasserbau
3605	landwirtschaftliches Betriebsergebnis
2014	landwirtschaftliches Betriebsmittel
4358	landwirtschaftliches Betriebssystem
3682	landwirtschaftliches Einkommen
2734	landwirtschaftliches Erzeugnis
4655	landwirtschaftliches Fahrzeug
3034	landwirtschaftliches Gebiet
2204	landwirtschaftliches Gerät
2814	landwirtschaftliches Grundeigentum
983	landwirtschaftliches Kollektiv
4225	landwirtschaftliches Nebenerzeugnis
1898	landwirtschaftliches Nutztier
6312	landwirtschaftliches Projekt
3679	landwirtschaftliches Unternehmereinkommen
656	Landwirtschafts- und Ernährungssektor
4752	Landwirtschaftsbank
5096	Landwirtschaftsjahr
780	Landwirtschaftsschule
1002	langfristige Finanzierung
2613	langfristige Prognose
290	langfristiger Kredit
4879	langlebiges Gebrauchsgut
1583	Languedoc-Roussillon
3515	Langzeitarbeitslosigkeit
1584	Laos
6249	Lappland
5048	Lärm
2526	Lärmbelästigung
2063	Lärmpegel
2824	Lärmschutz
4110	Laserphysik
3432	Laserwaffe
2316	Lastkahn
1632	Lateinamerika
2190	lateinamerikanische Organisation
7211	Lateinamerikanisches Parlament
4064	Lateinamerikanisches Wirtschaftssystem
7862	Latgale
1586	Latium
2426	Laubbaum
2714	laufende Produktion
817	Leasingunternehmen
4706	Leben in der Gesellschaft
5792	lebende Pflanze
5704	lebende Sprache
1937	lebendes Tier
4747	Lebendgeflügel
83	Lebensbedingungen
3642	Lebensdauer eines Produkts
589	Lebenserwartung
274	Lebenshaltungskosten
7222	Lebensmittel- und Veterinäramt
5967	Lebensmittelchemie
741	Lebensmittelemulgator
6039	Lebensmittelfarbstoff
1360	Lebensmittelindustrie
132	Lebensmittelkonservierung
4294	Lebensmittellagerung
2078	Lebensmittelnorm
1590	Lebensmittelrecht
6569	Lebensmittelsicherheit
4416	Lebensmitteltechnologie
1442	Lebensmittelüberwachung
4498	Lebensmittelverarbeitung
6052	Lebensmittelzusatzstoff
2870	Lebensqualität
2062	Lebensstandard
3723	Lebensversicherung
315	Leder
1388	Lederindustrie
3886	Lederwaren- und Handschuhindustrie
4751	leerer Stimmzettel
1588	Legalität
4746	Legegeflügel
1340	Legierung
1599	Legislaturperiode
1601	Legitimität
873	Lehranstalt
2284	Lehre
1071	Lehrerbildung
777	Lehrkraft
678	Leibeserziehung
2044	Leichterträgerschiff
1407	Leichtindustrie
3311	Leihmutter
1610	Leinster
2601	Leistung für Hinterbliebene
184	Leistungskontrolle
3845	Leistungslohn
5081	leitender Verwaltungsangestellter
4394	Leitkurs
3426	Lenkflugkörper
2972	Lenkung der Agrarproduktion
467	Lenkvorrichtung
3116	Lenkzeit
7810	Lernmethode
3279	Lernsoftware
1611	Lesotho
5706	Lettland
1548	letztinstanzliche Gerichtsbarkeit
1613	Libanon
2257	liberale Partei
1616	Liberalisierung des Handels
5707	Liberalisierung des Marktes
1614	Liberalismus
7843	Liberec
1617	Liberia
1639	Libyen
1649	Liechtenstein
1078	Lieferant
1796	Lieferauftrag
1684	Lieferung
1659	Ligurien
5222	Ligurisches Meer
1671	Likör
1660	Limburg (Niederlande)
1666	Limousin
1138	Linksradikalismus
1676	Liquidität
178	Liquiditätskontrolle
3395	Lissabon und Tal des Tejo
3977	Listenwahl
5709	Litauen
3601	literarischer Beruf
4105	literarisches und künstlerisches Eigentum
1680	Literatur
3843	Lohn und Gehalt
1026	Lohnfestsetzung
1349	Lohnindexierung
279	Lohnkosten
3555	Lohnkürzung
2491	Lohnpolitik
625	Lohnskala
3553	Lohnstopp
1330	Lohnsummensteuer
3924	lokale Gesetzgebung
6414	lokale Umweltschädigung
5118	lokaler Mandatsträger
3014	lokales Massenmedium
5863	lokales Netz
699	Lokalwahl
5243	Lokomotiv- und Wagonbau
1701	Lombardei
8498	London  [V4.3]
4211	Lösungsmittel
1702	Lothringen
8446	Luchs  [V4.3]
1705	Ludothek
4378	Luftbeförderungstarif
1357	Luftfahrtindustrie
5708	Lufthoheit
5471	Luftkabotage
4652	Luftkissenfahrzeug
859	Luftraum
518	Luftrecht
2039	Luftverkehr
1033	Luftverkehrsflotte
172	Luftverkehrskontrolle
2522	luftverunreinigender Stoff
2527	Luftverunreinigung
3439	Luftwaffe
4229	Lumpenproletariat
1712	Luxemburg
5245	Luxusgüterindustrie
1714	Luzerne
1716	Macau
67	Machtkonzentration
1729	Madagaskar
1730	Madeira
5168	Mafia
1570	Magermilch
2958	Magermilchpulver
1734	Maghreb
1736	Magnesium
4331	magnetischer Informationsträger
7845	Mährisch Schlesien
1744	Mais
2956	Maisöl
1717	Makedonien
1728	Makroökonomie
1766	Malawi
1767	Malaysia
1768	Malediven
4112	Malerei
1769	Mali
1774	Malta
1772	Malz
1154	Management
1165	Management by Objectives
1070	Managementausbildung
4360	Management-Informationssystem
4413	Managementtechnik
3036	Mandatshäufung
1779	Mangan
2317	Mangel
6353	Mangel an Arbeitskräften
3643	mangelhaftes Produkt
7368	Manifest
1781	Manihot
5281	Mann
1785	Maoismus
8514	Maramures  [V4.3]
1814	Margarine
3266	Margentarif
1296	Marianen
7872	Marijampolė
3992	maritimer Raum
1813	Marken
3665	Markenrecht
3205	Marketing
1786	Markt
3306	Marktaufteilung
2565	marktbeherrschende Stellung
692	Markterweiterung
895	Marktforschung
1486	Marktintervention
2182	Marktordnung
2401	Marktplanung
2656	Marktpreis
3165	Marktregulierung
2839	Marktsicherung
3065	Marktstützung
4347	Marktüberwachung
646	Marktwirtschaft
635	Marktzugang
1819	Marokko
3410	Marshallinseln
1822	Martinique
1823	Marxismus
1718	Maschine
3841	Maschinenwerkzeug
1727	Maschrik
4082	Maße und Gewichte
1881	Maßnahme gleicher Wirkung
1709	Maßnahmen gegen Verschwendung
2750	Massenbedarfsgut
4512	Massenbeförderung
1647	Massenentlassung
673	Massenerziehung
29	Massenkommunikation
2013	Massenmedium
2717	Massenproduktion
4471	Massentourismus
3420	Massenvernichtungsmittel
768	Mast
6361	Materialfestigkeit
4418	Materialtechnologie
1161	Materialverwaltung
1835	Mathematik
994	Maul- und Klauenseuche
1842	Mauretanien
1841	Mauritius
1843	Mayotte
4089	Mäzenatentum
1844	MCAC-Staaten
6720	mechanische Erschütterung
1834	mechanische Geräte und Anlagen
1410	mechanische Industrie
3759	mechanische Lager
1848	Mechanisierung
1849	Mechanisierung der Landwirtschaft
5730	Mecklenburg-Vorpommern
6769	Mediathek
5793	Medienpluralismus
3813	Medikament
6328	mediterrane Waldgesellschaften
1852	Medizin
5594	medizinische Daten
5305	medizinische Diagnose
2923	medizinische Forschung
5307	medizinische Untersuchung
5881	medizinische Wissenschaften
2789	medizinischer Beruf
788	medizinischer Unterricht
5902	medizinisches Fachgebiet
6904	medizinisches Gutachten
7396	medizinisches Testament
464	medizinisches Zentrum
6565	Medizinrecht
3844	medizintechnische Ausrüstung
1870	Meer
422	Meerenge
1050	Meeresboden
3687	Meeresbodenschätze
3149	Meereslebewesen
3129	Meerespolitik
1775	Meeressäugetier
3531	Meeresschätze
5742	Meeresumwelt
2535	Meeresverschmutzung
1861	Megalopolis
8536	Mehedinti  [V4.3]
3937	Mehrfacheigentum
1692	Mehrfamilienhaus
3981	Mehrheitswahl
2020	Mehrparteiensystem
4134	mehrsprachiges Wörterbuch
2019	Mehrsprachigkeit
1620	Meinungsfreiheit
4214	Meinungsumfrage
4130	Meistbegünstigung
481	Meister
1862	Melanesien
1863	Melasse
6283	Melilla
4484	Melkmaschine
3698	Memory-Legierung
7811	Memotechnik
3591	mengenmäßige Beschränkung
1891	Mengkorn
5933	Menschenhandel
584	Menschenrechte
1198	Menschenrechtsbewegung
1284	menschliche Ernährung
3204	Merchandising
5738	Mercosur
5778	Mercosur-Staaten
6908	Merkmal der Interaktivität
2159	Messgerät
1882	Metall
5294	Metallabfall
1868	Metallbau
3829	Metallbeschichtung
2766	Metallerzeugnis
3820	Metallindustrie
3754	metallisches Erz
1945	Metallmobiliar
4228	Metallnebenerzeugnis
1887	Metalloid
5289	Metallverarbeitung
1892	Meteorologie
1893	Methanol
1896	Metrologie
1897	Metropole
1899	Mexiko
1900	Mezzogiorno
1904	Midi-Pyrénées
8280	Midtjylland  [V4.3]
591	Mietdauer
1688	Mietkauf
3380	Mietordnung
4598	Mietvertrag
185	Migrationskontrolle
2509	Migrationspolitik
3876	Mikroelektronik
6714	Mikrofinanzierung
1902	Mikroform
6713	Mikrokredit
1903	Mikronesien
1901	Mikroökonomie
5740	Mikroorganismus
1565	Milch
2847	Milcheiweiß
2763	Milcherzeugnis
2989	Milcherzeugung
1836	Milchfett
1406	Milchindustrie
4639	Milchkuh
4227	Milchnebenerzeugnis
1571	Milchpulver
944	Milchviehbetrieb
5490	mildernder Umstand
4417	Militärflugzeuge
7959	Militärfriedhof
1544	Militärgerichtsbarkeit
3493	militärische Besetzung
5591	militärische Disziplin
3671	militärische Forschung
5724	militärische Manöver
5610	militärische Übung
218	militärische Zusammenarbeit
5335	militärischer Eingriff
4822	militärischer Stützpunkt
6379	militärisches Geheimnis
1930	Militarisierung des Weltraums
1931	Militarismus
8482	Militärmission der EU  [V4.3]
7809	Militärrecht
3016	Militärregime
5124	Militärsanktion
8477	Militärstab der EU  [V4.3]
7349	Militärstrafrecht
7340	Militärwissenschaft
553	Minderheitenrecht
2834	Minderheitenschutz
5701	Minderheitssprache
1940	Minderjährigkeit
4286	Mindestlagerbestände
3850	Mindestlohn
2681	Mindestpreis
8410	Minenbekämpfung  [V4.3]
1936	Mineralogie
1267	Mineralöl
606	Mineralwasser
1939	Minister
5116	Ministerium
126	Ministerrat
4041	Ministerrat AKP-EG
3644	Ministertagung
3507	Ministerverantwortlichkeit
4007	Mischehe
110	Mischkonzern
5492	Missbrauchsklausel
6315	Missernte
1995	Misstrauensantrag
1739	mitarbeitender Familienangehöriger
6026	Mitbestimmung
234	Miteigentum
5815	Mitentscheidungsverfahren
6025	Mitfinanzierung
4043	Mitglied des Gerichtshofs EG
5308	Mitglied des Rechnungshofes EG
4063	Mitgliedschaft in der Europäischen Union
2298	Mitgliedsland
5283	Mitgliedstaat der EU
6717	mithelfender Ehepartner
8417	Mittäterschaft  [V4.3]
914	Mittel- und Osteuropa
5781	mittel- und osteuropäische Länder
763	Mittelbindung
7853	Mittelböhmen
7858	Mittelestland
1003	mittelfristige Finanzierung
2614	mittelfristige Prognose
292	mittelfristiger Kredit
1409	Mittelgewährung
1183	Mittelgriechenland
1879	Mittelmeer
5780	Mittelmeeranrainerstaaten ohne EG-Staaten
3073	Mittelmeerraum EG
6241	Mittel-Norrland
5999	Mittelschicht
4710	Mittelstadt
3350	Mittelübertragung
7901	Mittelungarn
1860	Mittler
5084	mittlere Führungskraft
3621	mittlere Industrie
2016	mittleres Unternehmen
4404	Mitverantwortung der Erzeuger
3244	Mitversicherung
1393	Möbelindustrie
1946	Mobilität der Arbeitskräfte
6776	Mobiltelefon
5745	Modem
1957	Modernisierung der Industrie
1958	Modernisierung landwirtschaftlicher Betriebe
786	Modernisierungsbeihilfe
1960	Molise
1963	Molukken
1964	Molybdän
1965	Monaco
7377	Monarchistenpartei
1866	monatliche Lohnzahlung
1967	Mondialismus
1978	Monografie
1977	Monokratie
4142	Monokultur
1979	Monopol
5746	Montenegro
1986	Montserrat
5747	Monument
2018	Mosambik
1996	Motivation des Verbrauchers
1994	Motor
1943	Müllerei
5672	Müllverbrennung
3241	multilaterale Beziehungen
949	multilaterale Hilfe
8375	multilaterale Investitions-Garantie-Agentur  [V4.3]
5917	multilaterale Überwachung
3463	multilaterales Abkommen
6126	Multimedia
3496	multinationale Truppe
828	multinationales Unternehmen
2875	mündliche Anfrage
3154	Mündungsgebiet
2021	Munster
8503	Mures  [V4.3]
2022	Museum
2023	Musik
1458	Musikinstrument
6546	Muslim
6735	muslimisches Recht
3663	Muster und Modell
1252	Musterzulassung
4203	Muttergesellschaft
4638	Mutterkuh
5698	Muttermilch
5159	Mutterschaft
1399	Mutterschaftsgeld
103	Mutterschaftsurlaub
1582	Muttersprache
4585	MwSt.
4392	MwSt.-Satz
4966	Myanmar
7371	Mythologie
167	Nachahmung
1980	Nachfragemonopol
6324	nachhaltige Forstwirtschaft
6308	nachhaltige Landwirtschaft
6850	nachhaltige Mobilität
4551	Nachtarbeit
5061	Nachtragshaushaltsplan
702	Nachwahl
2415	Nadelbaum
5430	NAFTA
7207	NAFTA-Staaten
5874	Nagetier
2705	Naher und Mittlerer Osten
4163	Nahrung für Kleinhaustiere
4849	Nahrungsbedarf
6789	Nahrungsergänzungsmittel
2735	Nahrungsmittel
2710	Nahrungsmittelerzeugung
807	Nahrungsmittelhilfe
2318	Nahrungsmittelknappheit
2741	Nahrungsmittelkonzentrat
2640	Nahrungsmittelpreis
465	Nahrungsmittelressourcen
140	Nahrungsmittelverbrauch
5689	Nahrungsmittelvergiftung
2531	Nahrungsmittelverseuchung
4756	namentliche Abstimmung
2027	Namibia
7931	Nanotechnik
2444	nationale Agrarpolitik
2005	nationale Befreiungsbewegung
4596	nationale Einigung
8442	nationale Identität  [V4.3]
1941	nationale Minderheit
631	nationale Schule
4266	nationale Statistik
1346	nationale Unabhängigkeit
700	nationale Wahl
4526	nationaler Transport
2244	nationales Parlament
571	nationales Recht
2033	Nationalismus
6886	nationalistische Partei
5528	Nationalitätenstreit
2235	Nationalpark
2030	Nationalsozialismus
5626	Nationalstaat
2199	NATO
2200	NATO-Staaten
5288	Natrium
910	Naturalhilfe
3893	Naturfaser
4075	Naturgefahren
413	Naturkatastrophe
5242	Naturkautschuk
2338	natürliche Person
3549	natürliche Ressourcen
833	natürliche Umwelt
6041	natürlicher Lebensmittelfarbstoff
7399	Naturrecht
7387	Naturreligion
3457	Naturschutzgebiet
1067	Naturwald
2037	Nauru
2038	Navarra
6383	Navigation von Raumschiffen
6848	Navigationsausrüstung
8508	Neamt  [V4.3]
3664	Nebeneinkommen
4224	Nebenerzeugnis
8384	Nebenorgan UNO  [V4.3]
1934	NE-Erz
1885	NE-Metall
2052	Nepal
1256	Nervenheilanstalt
5459	Nettobegünstigter
5538	Nettozahler
6711	Netz der europäischen Verbraucherzentren
5893	Netz-Server
5755	neue Beschäftigungsform
2313	neue Pädagogik
4711	neue Stadt
3636	neue Technologie
2087	neue Weltwirtschaftsordnung
2770	neues Erzeugnis
2054	neues Gemeinschaftsinstrument
2088	Neukaledonien
4450	Neuland
3290	Neuordnung der Industrie
3282	Neurobiologie
3285	Neurologie
2089	Neuseeland
2053	Neutralität
6561	New-Age-Bewegung
2055	Nicaragua
5821	nicht anerkannter Heilberuf
2790	nicht ärztlicher Heilberuf
5779	nicht assoziiertes Land
6737	nicht bewilligtes Gebäude
761	nicht eheliches Kind
6747	nicht ionisierende Strahlung
6359	nicht teilnehmender Mitgliedstaat
6363	nicht tödliche Waffen
346	nicht verwertbarer Abfall
2555	Nichterwerbsbevölkerung
1935	Nichterz
3688	Nichtlohneinkommen
6783	Nichtmarktsektor
400	nichtobligatorische Ausgabe
2191	Nichtregierungsorganisation
958	nichtrückzahlbare Hilfe
809	nichttarifäres Handelshemmnis
3454	Nichtverbreitung von Kernwaffen
5753	Nichtverbreitung von Waffen
2622	Nichtvermarktungsprämie
2056	Nickel
2042	Niederländische Antillen
871	Niederlassung
532	Niederlassungsrecht
6194	Niederösterreich
4825	Niedersachsen
1066	Niederwald
1703	niedrige Miete
959	niedriges Einkommen
4820	Niedriglohn
7354	Nierenkrankheit
4625	Nießbrauch
2057	Niger
2058	Nigeria
4374	Nikotinsucht
3171	Nimexe
6280	Niue
2065	Nomadentum
3048	Nominierungsbefugnis
311	Nordafrika
7895	Nordägäis
7900	Nord-Alföld
1615	Nordamerika
5037	Nordbrabant
8492	Nord-Est (Rumänien)  [V4.3]
7856	Nordestland
911	Nordeuropa
1249	Nordholland
1505	Nordirland
129	Nordischer Rat
8281	Nordjylland  [V4.3]
236	Nordkorea
6240	Nord-Mittelschweden
3396	Nordostengland
7859	Nordostestland
2075	Nord-Pas-de-Calais
2109	Nordpolarmeer
3393	Nordportugal
3711	Nordrhein-Westfalen
1877	Nordsee
435	Nord-Süd-Beziehungen
5151	Nord-Süd-Handel
7902	Nordungarn
8493	Nord-Vest (Rumänien)  [V4.3]
3397	Nordwestengland
6279	Norfolkinsel
2077	Norm
7929	Normenkontrolle
2076	Normung
8008	Norrbotten
2084	Norwegen
1875	Norwegensee
2085	Notar
729	Notenemission
6741	Notfallmedizin
7822	Notranjsko-kraška
886	Notstand
1600	Notwehr
3789	Nuklearchemie
3456	nukleare Abrüstung
4042	nukleare Sicherheit
921	nuklearer Unfall
5306	Nuklearmedizin
4658	Nutzfahrzeug
5391	Nutzlast
940	Nutzung der Meere
941	Nutzung der Ressourcen
3137	Nutzung des Meeresbodens
4001	Nutzung des Weltraums
4387	Nutzungstarif
8365	OAG-Staaten  [V4.3]
2119	OAS-Staaten
7823	Obalno-kraška
3352	Obdachloser
6242	oberes Norrland
610	Oberflächenwasser
6195	Oberösterreich
6003	Oberschicht
401	obligatorische Ausgabe
1115	Obst
322	Obstbau
2730	Obsterzeugnis
4674	Obstfläche
5012	Ochse
4447	Ödland
2105	OECD
2106	OECD-Staaten
1077	Ofen
4199	offene Handelsgesellschaft
7930	offene Koordinierungsmethode
5174	offene Universität
3958	offener Strafvollzug
4091	öffentliche Anhörung
740	öffentliche Anleihe
20	öffentliche Auftragsvergabe
403	öffentliche Ausgabe
4868	öffentliche Bibliothek
4136	öffentliche Dienststelle
5568	öffentliche Erklärung
1018	öffentliche Finanzen
5154	öffentliche Finanzierung
3371	öffentliche Gesundheitspflege
3882	öffentliche Großbauvorhaben
1496	öffentliche Investition
8418	öffentliche Konsultation  [V4.3]
2152	öffentliche Meinung
2162	öffentliche Ordnung
8466	öffentliche Politik  [V4.3]
424	öffentliche Schuld
4045	öffentliche Sicherheit
77	öffentliche Verwaltung
4765	öffentliche Wahl
659	öffentliche Wirtschaft
1810	öffentlicher Auftrag
1046	öffentlicher Dienst
1682	öffentlicher Schuldendienst
7187	öffentliches Amt
4565	öffentliches Bauwesen
2812	öffentliches Eigentum
4834	öffentliches Gebäude
5685	öffentliches Interesse
4289	öffentliches Lager
58	öffentliches Rechnungswesen
578	öffentliches Recht
796	öffentliches Schulwesen
2129	öffentliches Übernahmeangebot
830	öffentliches Unternehmen
5829	Öffentlichkeit der Sitzungen
7934	öffentlich-private Partnerschaft
4815	öffentlich-rechtliche Bank
878	öffentlich-rechtliche Einrichtung
3630	öffentlich-rechtliche Versicherung
3766	Offshore-Anlage
1061	Offshore-Bohrung
632	Ökologie
2007	ökologische Bewegung
844	ökologisches Gleichgewicht
634	Ökonometrie
664	Ökosystem
6404	Ökosystem Meer
8471	Ökotourismus  [V4.3]
2132	Ölfernleitung
6883	Oligarchie
2134	Oligopol
2135	Oligopson
2136	Olive
1264	Olivenöl
1668	Öllein
